URBAN_CODE,CURVES_D,ROUTE_NUMBER,STD_EXP_FACTOR,VERT_ALIGN,DONUT_EXP_FACTOR,NHS,IS_DONUT,PEAK_CAPACITY,SAMPLING_TECH,SAMPLE_ID,PERC_SIGHT,IS_METRIC,AT_GRADE_SIGNS,YEAR_RECORD,HORZ_ALIGN,TURN_LANES_L,GRADES_F,GRADES_B,PERC_COMBINATION,ROUTE_SIGNING,SHOULDER_TYPE,SHOULDER_WIDTH_L,SURV_A,CURVES_A,BEGIN_LRS,SPECIAL_SYSTEMS
0,0.09,69,5.045,0,0.0,0,0,1564,0,1100,100,0,0,2004,0,0,0.0,0.0,4,2,3,0,0,0.48,1.65,0
339,0.0,0,1.491,0,0.0,0,0,1732,0,91FL55130001,0,0,0,2004,0,4,0.0,0.0,0,0,1,0,0,0.0,0.0,0
45,0.0,CITYSTRT,3.525,0,0.0,0,0,3077,0,2092,100,0,0,2004,0,0,0.0,0.0,1,9,6,0,0,0.44,8.594,0
11,0.0,0,5.159,0,0.0,0,0,341,0,601780,0,0,2,2004,0,4,0.0,0.0,2,0,6,0,0,0.0,0.0,0
0,0.0,412,1.499,0,0.0,1,0,4008,0,2301S0200004😩,0,0,0,2004,0,0,0.0,0.23,9,2,2,5,0,0.37,0.04,0
139,0.0,0,3.931,0,0.0,0,0,2573,0,C01340000000,0,0,0,2004,0,3,0.0,0.0,1,0,6,0,0,0.905,29.322,0
240,0.0,839,6.525,0,0.0,0,0,1698,0,034C054,0,0,0,2004,0,4,0.0,0.0,0,3,2,0,0,0.0,0.274,0
0,0.0,30,2.973,1,0.0,1,0,1936,0,61030 349060,0,0,0,2004,1,0,0.0,0.0,12,2,4,0,0,0.34,347.88,0
113,0.0,162,4.421,0,0.0,0,0,933,0,36169E0162AE,0,0,1,2004,0,4,0.0,0.0,5,7,2,0,0,0.0,1.979,0
0,0.0,35,1.906,1,0.0,1,0,4077,0,34000300000,0,0,0,2004,1,0,0.0,0.0,1,1,2,6,0,0.37,14.016,1
0,0.0,['191👍' '191🙌' '191😳' '191👍' '191🤣' '191💯' '191😅' '191🤣' '191😎'],3.004,1,0.0,1,0,1204,0,A00191116650,100,0,0,2004,1,0,0.0,0.47,36,2,2,0,0,0.47,117.02,1
0,0.0,157,5.326,2,0.0,1,0,2399,0,157 40750,70,0,0,2004,1,0,0.0,2.47,0,3,2,4,0,3.48,45.965,0
387,0.0,0000US13,1.963,0,0.0,0,0,5038,0,70010430,0,0,0,2004,0,0,0.0,0.0,3,2,2,4,0,0.21,0.0,0
1,0.0,0,33.161,0,0.0,0,0,603,0,3050800,0,0,0,2004,0,4,0.0,0.0,2,0,6,0,0,0.91,0.63,0
142,0.0,23,1.167,0,0.0,1,0,4020,0,1.81075E+11,0,0,0,2004,0,0,0.0,0.0,4,2,4,8,0,1.125,3.658,0
208,0.0,_US0087_,1.0,0,0.0,1,0,7320,0,006907M36578,0,0,0,2004,0,0,0.0,0.0,2,2,6,0,0,0.546,435.835,1
282,0.0,_SH0121_,1.76,0,0.0,1,0,6563,0,36401019185,0,0,0,2004,0,0,0.0,0.0,2,3,2,10,1,0.863,88.898,0
146,0.0,0,13.582,0,0.0,0,0,347,0,841480,0,0,1,2004,0,4,0.0,0.0,0,0,6,0,0,0.0,0.0,0
66,0.0,0,1.793,0,0.0,0,0,3010,0,B39740027749,0,0,0,2004,0,0,0.0,0.0,1,0,6,0,0,1.626,44.658,0
122,0.0,0,1.592,0,0.0,0,0,1641,0,B00532018213,0,0,0,2004,0,0,0.0,0.0,1,0,6,0,0,0.2,29.311,0
69,0.0,CO619,8.402,0,0.0,0,0,1780,0,K619   01470,0,0,0,2004,0,4,0.0,0.0,3,5,6,0,0,0.29,0.0,0
344,0.11,1243,2.011,0,0.0,0,0,341,0,['12210😡' '12210😂' '12210⭐' '12210😡'],0,0,2,2004,0,4,0.0,0.8,1,3,4,0,0,0.84,0.0,0
1,0.0,450,1.0,0,0.0,0,0,1554,0,056B119,0,0,0,2004,0,4,0.0,0.0,1,6,2,0,0,0.0,11.652,0
0,0.0,['_US0079_📍' '_US0079_😜' '_US0079_😜' '_US0079_👀'],4.737,0,0.0,1,0,2607,0,20607002193,0,0,0,2004,0,2,0.0,0.329,6,2,6,0,0,0.547,51.594,1
282,0.0,_FM1938_,4.788,0,0.0,1,0,3211,0,1.97801E+11,0,0,0,2004,0,2,0.0,0.0,2,3,6,0,0,1.264,4.406,0
13,0.0,101,18.008,2,0.0,0,0,1734,0,08127C0101BM,0,0,0,2004,3,3,0.0,0.0,7,5,6,0,0,0.0,28.292,0
224,0.0,0,8.338,0,0.0,0,0,2941,0,07111NS23100,0,0,1,2004,0,1,0.0,0.0,0,0,2,0,0,0.15,0.0,0
79,0.0,US000062,1.345,0,0.0,0,0,2708,0,62026360,0,0,0,2004,0,3,0.0,0.0,3,2,2,3,0,2.18,27.27,0
7,0.0,495,1.0,0,0.0,1,0,6228,0,['1.58E+11✨' '1.58E+11👍'],0,0,0,2004,0,0,0.0,0.629,2,1,2,2,0,1.032,80.23,1
47,0.0,262,4.633,0,0.0,0,0,1681,0,110B061,0,0,0,2004,0,0,0.0,0.0,1,3,2,0,0,0.0,14.355,0
0,0.0,3,3.936,1,0.0,1,0,1716,0,297,100,0,0,2004,1,0,0.0,0.0,7,3,2,0,0,2.92,5.68,0
0,0.0,0,4.645,0,0.0,0,0,1715,0,U06706000031,0,0,0,2004,0,4,0.0,0.0,0,7,4,0,0,0.0,0.0,0
0,0.0,I 180,1.0,1,0.0,1,0,3446,0,4.9018E+11,0,0,0,2004,1,0,0.0,0.532,10,1,2,4,0,0.532,7.766,1
230,0.0,0,1.0,0,0.0,1,0,2702,0,K00372000000,0,0,0,2004,0,2,0.0,0.0,1,0,2,0,0,0.542,18.2,0
0,0.0,1,2.39,1,0.0,0,0,2631,0,US0001000472,100,0,0,2004,1,0,0.0,0.0,6,1,5,0,0,0.43,34.15,0
0,0.0,0,11.688,0,4.636,0,1,344,0,04097Z921100,0,0,1,2004,0,4,0.0,0.0,0,0,5,0,0,0.0,0.0,0
403,0.0,0,10.473,0,0.0,0,0,1587,0,013-9935-000,0,0,0,2004,0,3,0.0,0.0,0,0,6,0,0,0.26,2.752,0
256,0.0,0,2.451,0,0.0,0,0,1551,0,1.332E+11,0,0,0,2004,0,4,0.0,0.0,1,0,2,0,0,0.0,0.0,0
311,0.0,['0😡' '0😅' '0😂' '0🤣'],1.345,0,0.0,0,0,1709,0,"['8.903E+11🎉' '8.903E+11✔️' '8.903E+11😂' '8.903E+11⭐' '8.903E+11📍'
 '8.903E+11✔️' '8.903E+11😍']",0,0,0,2004,0,3,0.0,0.0,1,3,4,0,0,0.0,34.894,0
116,0.0,0000070A,2.959,0,0.0,0,0,1585,0,00070A000430,0,0,0,2004,0,4,0.0,0.0,1,7,5,0,0,0.21,0.0,0
162,0.0,120,1.866,0,0.0,1,0,1634,0,1.61012E+11,90,0,0,2004,0,3,0.0,0.0,3,3,2,0,0,2.269,0.408,0
0,0.0,I 070,1.0,1,0.0,1,0,3490,0,2.9007E+11,0,0,0,2004,1,0,0.0,0.5,10,1,2,4,0,0.5,11.481,1
169,0.0,0,3.997,0,0.0,0,0,908,0,580860,0,0,0,2004,0,3,0.0,0.0,1,0,6,0,0,0.0,0.0,0
233,0.0,US 40,1.993,0,0.0,1,0,1618,0,0040  028560,100,0,0,2004,0,4,0.0,0.0,2,2,2,0,0,0.48,28.56,0
0,0.0,0,6.617,0,0.0,0,0,343,0,2003058,0,0,1,2004,0,4,0.0,0.0,0,0,4,0,0,0.0,0.0,0
34,0.0,0,1.134,3,0.0,0,0,1511,0,1.71463E+11,0,0,0,2004,2,0,0.0,0.0,1,0,4,0,0,0.34,0.0,0
0,0.0,18,9.402,0,0.0,0,0,2942,0,['4925💀' '4925👏' '4925💩' '4925👉' '4925🥰' '4925💩' '4925📍'],0,0,0,2004,0,4,0.0,0.03,2,2,1,0,0,0.074,30.727,0
214,0.0,PR 1,1.54,0,0.0,0,0,1791,0,00001S001597,0,0,0,2004,0,3,0.0,0.199,1,3,2,0,0,0.199,21.357,0
26,0.0,0,2.344,0,0.0,0,0,1455,0,"['1.20229E+11✔️' '1.20229E+11⭐' '1.20229E+11😩' '1.20229E+11🤔'
 '1.20229E+11💕' '1.20229E+11😂' '1.20229E+11😡' '1.20229E+11😬']",0,0,0,2004,1,4,0.0,0.075,0,0,1,0,0,0.0,0.322,0
0,0.0,64,5.284,1,0.0,1,0,3251,0,480,100,0,0,2004,1,0,0.0,0.0,22,2,2,10,0,7.61,6.34,0
0,0.0,000US093,1.953,1,0.0,1,0,2423,0,02620B204106,82,0,0,2004,1,0,0.0,0.0,12,2,2,0,0,0.197,199.073,0
321,0.0,0,1.411,0,0.0,0,0,344,0,4587010677,0,0,1,2004,0,4,0.0,0.0,0,0,6,0,0,0.677,0.0,0
17,0.0,721,15.142,0,0.0,0,0,1367,0,"['721000000✨' '721000000👍' '721000000😅' '721000000🙏' '721000000😂'
 '721000000😤' '721000000💩']",0,0,0,2004,0,3,0.0,0.0,1,7,6,0,0,0.23,0.0,0
99,0.0,20,1.236,0,0.0,1,0,3982,0,1010110,0,0,0,2004,0,0,0.0,1.51,7,2,2,6,0,1.72,90.85,0
1,0.0,160,116.779,0,0.0,0,0,2389,0,3069690,0,0,0,2004,0,3,0.0,0.0,1,5,6,0,0,0.0,26.152,0
0,0.0,11,4.169,0,0.0,0,0,920,0,3.40011E+11,0,0,0,2004,0,4,0.0,0.273,1,2,3,0,0,0.273,19.322,0
330,0.0,395,1.583,0,0.0,1,0,4112,0,1.90973E+11,0,0,0,2004,0,0,0.0,0.0,2,1,2,4,0,0.2,4.79,1
444,0.0,985,1.016,0,0.0,1,0,4014,0,36500114490,0,0,0,2004,0,0,0.0,0.2,7,1,2,4,0,0.42,14.19,1
0,0.0,[],2.03,0,0.0,1,0,2316,0,1299693,0,0,0,2004,0,3,0.0,0.4,8,3,3,0,0,0.82,292.086,0
0,0.0,183,2.22,0,0.0,0,0,1664,0,69183 031650,0,0,0,2004,0,4,0.0,0.25,6,2,4,0,0,0.25,31.34,0
0,0.0,['0👏' '0😅' '0⭐' '0🥹'],44.719,0,0.0,0,0,1641,0,230130,0,0,0,2004,0,3,0.0,0.0,1,0,5,0,0,0.0,0.0,0
109,0.0,8002,1.2,0,0.0,0,0,1924,0,RUSSPHEA5001,0,0,0,2004,0,4,0.0,0.0,1,7,2,0,0,0.0,0.0,0
248,0.0,0,1.775,0,0.0,0,0,3906,0,8.03121E+11,0,0,1,2004,0,3,0.0,0.1,1,0,6,0,0,0.579,7.884,0
0,0.0,12,8.998,1,0.0,0,0,1761,0,08012 136120,30,0,1,2004,1,0,0.0,3.22,4,3,5,0,0,5.96,119.76,0
8,0.0,0,9.263,2,0.0,0,0,1625,0,674  3270,0,0,0,2004,4,3,0.0,0.0,1,5,5,0,0,0.0,0.0,0
4,0.0,I 476,1.257,0,0.0,1,0,4333,0,2.30476E+11,0,0,0,2004,0,0,0.0,0.075,3,1,2,4,1,0.075,2.943,1
376,0.0,['PR 434👏' 'PR 434😊' 'PR 434👀' 'PR 434👀' 'PR 434🙏'],7.3,0,0.0,0,0,1443,0,434000000,0,0,1,2004,0,4,0.0,0.0,1,3,1,0,0,0.0,0.0,0
0,0.0,46,4.505,0,0.0,0,0,471,0,S-0046002023,0,0,1,2004,0,4,0.0,0.0,5,3,6,0,0,0.0,0.418,0
297,0.0,71,5.476,0,0.0,0,0,1897,0,4.7103E+11,0,0,0,2004,0,3,0.062,0.155,1,2,6,0,0,0.38,3.39,0
0,0.0,6,1.736,2,0.0,1,0,2484,0,062X448,100,0,0,2004,2,0,0.0,0.246,2,2,2,0,0,0.58,101.3,0
288,0.0,0,3.238,0,0.0,0,0,1641,0,8.20114E+11,0,0,0,2004,0,4,0.0,0.56,1,0,2,0,0,1.01,5.102,0
26,0.0,0,24.824,0,0.0,0,0,1732,0,"['1.1703E+11😭' '1.1703E+11😏' '1.1703E+11👀' '1.1703E+11🫂' '1.1703E+11💕'
 '1.1703E+11😤']",0,0,0,2004,1,4,0.0,0.063,0,0,2,0,0,0.0,2.239,0
19,0.0,0000NONE,1.468,1,0.0,0,0,480,0,7.73004E+11,0,0,1,2004,1,4,0.0,0.0,1,9,5,0,0,0.0,0.0,0
0,0.1,17/54,5.903,0,0.0,0,0,1377,0,1.70175E+11,0,0,0,2004,0,4,0.0,0.0,7,7,6,0,0,0.0,0.756,0
244,0.0,120,4.454,0,0.0,0,0,1421,0,['77155E0120AC😊' '77155E0120AC📍'],0,0,0,2004,0,4,0.0,0.0,4,7,6,0,0,0.0,0.515,0
0,0.0,0,9.845,1,0.0,0,0,1072,0,2375018950,0,0,0,2004,1,0,0.0,0.0,2,5,3,0,0,3.22,0.0,0
20,0.0,99,1.872,0,0.0,1,0,4638,0,5.09918E+11,0,0,0,2004,0,0,0.0,0.0,0,3,6,0,0,0.38,29.51,0
175,0.0,0,1.0,0,0.0,0,0,1817,0,07B004000000,0,0,0,2004,0,3,0.0,0.0,0,0,6,0,0,0.0,0.0,0
26,0.0,0,2.189,0,0.0,0,0,1674,0,1.33254E+11,0,0,0,2004,1,4,0.0,0.163,0,0,1,0,0,0.0,0.48,0
0,0.0,0,30.58,0,0.0,0,0,3091,0,B00965003000,0,0,0,2004,0,2,0.0,0.0,1,0,6,0,0,0.616,4.828,0
77,0.0,0,4.098,0,0.0,0,0,1698,0,2.11E+11,0,0,0,2004,0,0,0.0,0.0,1,0,2,0,0,0.0,1.88,0
0,0.0,0,53.637,1,0.0,0,0,2684,0,41700203650,80,0,0,2004,1,0,0.0,0.0,1,0,5,0,0,0.03,5.874,0
0,0.0,0,31.135,0,0.0,0,0,3067,0,502967,100,0,0,2004,0,0,0.0,0.0,4,0,1,0,0,0.068,0.0,0
0,0.0,US000030,5.568,1,0.0,1,0,3551,0,30008720,0,0,0,2004,1,0,0.0,0.0,34,2,2,4,0,1.11,8.63,0
0,0.0,['0😩' '0👍' '0👍' '0😂' '0😬'],7.431,2,7.903,0,1,1763,0,['1.3E+11👉' '1.3E+11😍' '1.3E+11👈' '1.3E+11🥹' '1.3E+11🤣' '1.3E+11😍'],80,0,0,2004,1,0,0.0,0.0,0,0,2,0,0,0.0,4.331,0
141,0.0,0,8.581,0,0.0,0,0,342,0,5.3538E+11,0,0,1,2004,1,4,0.0,0.0,3,0,6,0,0,0.0,0.0,0
0,0.0,120,8.55,1,0.0,1,0,2157,0,1004421,85,0,0,2004,1,0,0.0,0.0,6,3,2,0,0,1.18,18.43,1
318,0.0,27,2.241,0,0.0,0,0,3292,0,100114570,0,0,0,2004,0,0,0.0,0.0,2,2,5,0,0,0.41,14.57,0
151,0.0,_FM2380_,1.602,0,0.0,0,0,1698,0,28301000831,0,0,0,2004,0,2,0.0,0.0,0,3,2,0,0,0.577,0.831,0
21,0.0,I    95,3.64,0,0.0,1,0,8357,0,8.607E+11,0,0,0,2004,0,0,0.0,0.0,2,1,2,10,1,0.836,8.405,1
0,0.0,71,3.778,0,0.0,0,0,1849,0,500200,0,0,0,2004,0,0,0.0,0.11,1,3,6,0,0,0.43,29.61,0
0,0.0,['1040💯' '1040❌' '1040😩' '1040💕'],8.55,1,0.0,1,0,1718,0,1016482,0,0,0,2004,1,1,0.0,0.0,4,3,2,0,0,0.4,9.59,0
0,0.0,['0🙏' '0👍' '0😜' '0📍' '0🎉' '0🎉' '0🫂'],31.135,0,0.0,0,0,1920,0,501201,0,0,0,2004,0,3,0.0,0.0,4,0,1,0,0,0.143,0.219,0
19,0.0,FF,3.556,0,0.0,0,0,1550,0,3.30002E+11,0,0,1,2004,0,4,0.0,0.0,3,3,5,0,0,3.181,0.0,0
122,0.0,_SH0114_,1.0,0,0.0,0,0,3799,0,013005M06295,0,0,0,2004,0,4,0.0,0.0,1,3,2,0,0,1.86,98.336,0
45,0.0,40,1.033,0,0.0,1,0,6138,0,983,100,0,0,2004,0,0,0.0,0.0,6,1,2,4,0,0.15,9.7,1
0,0.21,64,6.777,2,0.0,1,0,693,0,7001S0400476,10,0,0,2004,3,0,0.0,1.65,4,2,2,0,0,3.14,4.76,1
0,0.0,_SH0071_,8.626,3,0.0,0,0,1273,0,['57704010446🥰' '57704010446❌'],50,0,1,2004,1,4,0.0,5.842,6,3,2,0,0,8.271,38.705,0
0,0.0,I 084,1.005,1,0.0,1,0,2422,0,10120029898,0,0,0,2004,1,0,0.0,0.281,19,1,2,4,0,0.369,30.037,1
0,0.0,200,2.033,1,0.0,1,0,1673,0,200134338,100,0,0,2004,1,0,0.0,0.0,2,3,2,0,0,2.59,134.338,0
272,0.0,273,1.809,0,0.0,0,0,3406,0,7706,0,0,0,2004,0,2,0.0,0.0,4,3,6,0,0,0.2,8.38,0
0,0.0,90,1.053,1,0.0,1,0,4000,0,01153A0090AG,0,0,0,2004,1,0,0.0,1.29,7,1,2,3,0,2.89,42.25,1
341,0.0,0,2.063,0,0.0,0,0,347,0,2002859,0,0,1,2004,0,4,0.0,0.0,0,0,5,0,0,0.0,0.0,0
0,0.0,0,28.513,0,0.0,0,0,0,0,8.57901E+11,0,0,4,2004,0,0,0.0,0.0,9,0,5,0,0,0.0,0.0,0
20,0.0,0,8.928,0,0.0,0,0,862,0,"['12128029470B✔️' '12128029470B✨' '12128029470B😎' '12128029470B❌'
 '12128029470B😜' '12128029470B💕' '12128029470B🫶' '12128029470B👀']",0,0,0,2004,0,3,0.0,0.0,2,6,1,0,0,0.28,0.0,0
41,0.0,410,5.774,0,0.0,0,0,343,0,3009904,0,0,1,2004,0,4,0.0,0.0,1,5,2,0,0,0.0,0.0,0
0,0.0,_BI0035L,1.755,2,0.0,0,0,3115,0,['1516010000😍' '1516010000👀' '1516010000😂'],0,0,1,2004,2,2,0.0,0.68,1,4,6,0,0,0.819,0.414,0
0,0.0,0000285C,5.574,1,0.0,1,0,2594,0,['015-0014-285👏' '015-0014-285😤' '015-0014-285🥰'],0,0,0,2004,1,0,0.0,0.2,10,2,2,0,0,0.4,128.382,0
95,0.0,0,11.185,0,0.0,0,0,4604,0,C04325000630,0,0,0,2004,0,4,0.0,0.0,0,0,6,0,0,0.17,0.0,0
0,0.0,['75🎉' '75💀' '75🫂' '75👏' '75👀' '75💀'],3.778,0,0.0,0,0,1574,0,['890090🙌' '890090❌' '890090🥹' '890090🤣'],0,0,0,2004,0,4,0.0,0.22,4,3,3,0,0,0.51,2.6,0
0,0.0,4,1.786,1,0.0,1,0,3628,0,40007760,0,0,0,2004,1,0,0.0,1.694,4,2,2,4,0,2.767,7.762,0
0,0.0,39,4.913,0,0.0,0,0,3053,0,"['3.81504E+11🔥' '3.81504E+11🔥' '3.81504E+11😎' '3.81504E+11👍'
 '3.81504E+11❤️' '3.81504E+11💀']",0,0,0,2004,0,3,0.0,0.0,1,3,3,6,0,0.435,1.54,0
100,0.0,0,5.35,0,0.0,0,0,706,0,90207300000,0,0,1,2004,0,4,0.0,0.0,0,0,6,0,0,0.55,0.0,0
0,0.0,218,15.196,2,0.0,0,0,1435,0,___218  2857,0,0,0,2004,3,4,0.0,0.0,1,3,3,0,0,0.0,4.598,0
0,0.0,0,3.082,1,0.0,0,0,663,0,06029Z212105,0,0,1,2004,1,4,0.0,0.0,2,0,6,0,0,0.17,0.4,0
319,0.0,0,1.831,0,0.0,0,0,2037,0,15600203380,0,0,0,2004,0,2,0.0,0.0,1,0,6,0,0,1.2,5.44,0
282,0.0,[],1.443,0,0.0,0,0,1939,0,9R6990M33588,0,0,0,2004,0,3,0.0,0.0,1,0,6,0,0,0.9,54.055,0
0,0.0,PA274,46.437,4,0.0,0,0,1030,0,1220000000,0,0,0,2004,4,0,0.0,0.0,1,3,3,0,0,0.48,0.0,0
232,0.0,_US0075_,1.369,0,0.0,0,0,689,0,004718A02804,0,0,2,2004,0,4,0.0,1.734,1,3,1,0,0,2.894,0.328,0
221,0.0,1605,5.296,0,0.0,0,0,478,0,52507,0,0,1,2004,0,4,0.0,0.47,1,3,5,0,0,0.88,0.0,0
113,0.0,002E,1.484,0,0.0,1,0,1305,0,002E0021900,0,0,0,2004,0,4,0.0,0.0,2,2,6,0,0,0.23,2.31,0
0,0.0,US000250,3.374,1,0.0,1,0,2656,0,250006210,100,0,0,2004,1,0,0.0,0.0,23,2,2,0,0,4.53,6.21,0
0,0.0,IS00085,2.254,1,0.0,1,0,3831,0,85     35010,0,0,0,2004,1,0,0.0,1.12,4,1,2,3,0,4.09,35.01,1
476,0.0,0,5.079,0,0.0,0,0,915,0,3.20125E+11,0,0,0,2004,0,4,0.0,0.0,1,0,3,0,0,0.46,0.0,0
0,0.0,22,4.9,0,0.0,0,0,1508,0,3901S0220898,0,0,0,2004,0,0,0.0,0.09,7,3,2,0,0,0.16,8.98,0
8,0.0,US00050,8.385,0,0.0,1,0,2962,0,50 12690,0,0,0,2004,0,3,0.0,0.0,0,2,6,0,0,0.13,68.31,0
0,0.0,118,2.046,0,0.0,0,0,2981,0,26407D0008WA,0,0,0,2004,0,4,0.0,0.0,0,7,6,0,0,0.0,0.595,0
22,0.0,10,1.0,0,0.0,1,0,6510,0,4500001506,0,0,0,2004,0,0,0.0,0.0,3,1,2,4,0,1.71,5.89,1
0,0.0,WASHINGT,7.311,0,0.0,0,0,1603,0,1.27018E+11,0,0,0,2004,0,0,0.0,0.0,3,6,3,0,0,0.0,1.387,0
391,0.0,0,4.543,0,0.0,0,0,343,0,08071MU30100,0,0,4,2004,0,4,0.0,0.0,0,0,1,0,0,0.0,0.0,0
396,0.0,0,3.495,0,0.0,0,0,2191,0,08065K053100,0,0,2,2004,0,1,0.0,0.0,0,0,6,0,0,0.0,0.644,0
281,0.0,['PA029😇' 'PA029🥰' 'PA029⭐' 'PA029😍' 'PA029💩'],8.206,0,0.0,1,0,4085,0,4.00029E+11,0,0,0,2004,0,0,0.0,0.223,2,3,2,6,0,0.102,0.642,0
0,0.0,9008,2.879,1,0.0,1,0,3677,0,K9008 062419,0,0,0,2004,1,0,0.0,8.113,5,3,2,4,0,9.668,62.419,0
406,0.0,1,1.887,0,0.0,0,0,3033,0,043A361,0,0,0,2004,0,4,0.0,0.12,1,2,2,4,1,0.14,51.11,0
0,0.0,9,2.355,0,0.0,1,0,3666,0,A00009001300,0,0,0,2004,0,3,0.0,1.66,3,3,2,0,0,1.75,1.3,0
0,0.0,0,49.1,1,0.0,0,0,1084,0,93002140,0,0,0,2004,1,4,0.0,0.35,7,3,4,0,0,0.35,0.0,0
291,0.0,39,1.598,0,0.0,1,0,4112,0,090E1849600,0,0,0,2004,0,0,0.0,1.26,4,1,4,6,0,2.64,0.0,1
0,0.0,0,2.472,0,0.0,0,0,484,0,U08006000000🤯,0,0,1,2004,0,4,0.0,0.0,0,7,6,0,0,0.0,0.0,0
0,0.0,5123,8.668,0,0.0,0,0,2255,0,5.68678E+11,0,0,0,2004,0,0,0.0,0.0,8,5,5,0,0,0.0,0.0,0
16,0.0,"['0000952A⭐' '0000952A😏' '0000952A✨' '0000952A🔥' '0000952A⭐' '0000952A😜'
 '0000952A😩']",31.808,0,0.0,0,0,1790,0,3008270,0,0,0,2004,0,4,0.0,0.0,2,3,6,0,0,0.0,0.0,0
373,0.0,0,9.088,0,0.0,0,0,1609,0,YMWRFH000910,0,0,0,2004,0,4,0.0,0.0,2,7,3,0,0,0.0,0.0,0
47,0.0,384,2.019,0,0.0,1,0,4146,0,012X023,0,0,0,2004,0,0,0.0,0.507,1,1,2,3,0,0.8,7.4,1
243,0.0,0,4.512,0,0.0,0,0,1281,0,USJJKQ000120,0,0,0,2004,0,4,0.0,0.0,4,7,6,0,0,0.29,0.07,0
1,0.0,0,88.979,0,0.0,0,0,729,0,"['7895  000770🥰' '7895  000770😳' '7895  000770😩' '7895  000770🥹'
 '7895  000770👈' '7895  000770😊']",0,0,0,2004,0,4,0.0,0.15,1,0,1,0,0,0.15,0.0,0
276,0.0,0000011W,2.327,0,0.0,1,0,3856,0,8201S0010653,0,0,0,2004,0,0,0.0,0.36,1,2,2,0,0,1.07,6.82,0
105,0.0,64,1.001,0,0.0,1,0,3921,0,60640000628,0,0,0,2004,0,0,0.0,0.09,12,1,2,6,0,0.09,6.28,1
444,0.0,129,1.411,0,0.0,0,0,2633,0,1100112900,0,0,0,2004,0,2,0.0,0.0,1,2,4,12,0,0.46,12.9,0
0,0.0,I 080,1.005,1,0.0,1,0,2931,0,1.7008E+11,0,0,0,2004,1,0,0.0,0.023,23,1,2,4,0,0.023,0.219,1
48,0.0,0,9.212,0,0.0,0,0,1524,0,08065R196091,0,0,2,2004,0,3,0.0,0.0,0,0,2,0,0,0.0,0.0,0
221,0.0,401,1.283,0,0.0,0,0,3727,0,10439,0,0,0,2004,0,0,0.0,0.0,6,2,2,0,0,0.47,5.9,0
27,0.0,0,1.272,0,0.0,0,0,571,0,11135042630A,0,0,0,2004,0,4,0.0,0.0,1,6,6,0,0,0.36,0.0,0
0,0.0,SR000061,5.568,0,0.0,0,0,663,0,61003080,0,0,1,2004,0,4,0.0,0.0,4,3,4,0,0,0.77,3.08,0
0,0.0,0,11.688,0,0.0,0,0,344,0,11025Y557115,0,0,1,2004,0,4,0.0,0.0,0,0,6,0,0,0.0,2.446,0
415,0.0,['SR  688✔️' 'SR  688😡'],13.474,0,0.0,0,0,3761,0,1.512E+11,0,0,0,2004,0,1,0.0,0.0,2,3,4,0,0,0.884,6.576,0
368,0.0,0,4.662,0,0.0,0,0,1250,0,1.20116E+11,0,0,0,2004,0,3,0.0,0.0,2,6,2,0,0,1.38,0.0,0
6,0.0,0,29.778,1,0.0,0,0,1985,0,04013A805105,0,0,0,2004,1,3,0.0,0.2,0,0,6,0,0,1.05,0.193,0
7,0.0,9,2.99,0,0.0,1,0,4096,0,2.07E+11,0,0,0,2004,0,0,0.0,0.128,1,3,2,2,0,0.166,130.975,0
33,0.0,17,1.0,0,0.0,1,0,6417,0,Z96000000529,100,0,0,2004,0,0,0.0,0.0,4,1,2,8,1,0.497,20.152,1
282,0.0,0,1.443,0,0.0,0,0,960,0,D03795M24000,0,0,1,2004,0,4,0.0,0.0,1,0,6,0,0,0.768,39.59,0
0,0.0,14,1.633,0,0.0,0,0,2954,0,"['3.30014E+11🙏' '3.30014E+11🔥' '3.30014E+11👍' '3.30014E+11❌'
 '3.30014E+11👏' '3.30014E+11😏' '3.30014E+11🔥']",0,0,0,2004,0,3,0.0,0.0,3,2,6,0,0,0.377,230.05,0
0,0.0,[],3.619,1,0.0,1,0,5693,0,40500107710🤔,0,0,0,2004,1,0,0.0,0.0,14,1,2,8,0,2.36,7.21,1
23,0.0,8,1.0,1,0.0,1,0,8482,0,1.1073E+11,0,0,0,2004,1,0,0.0,0.0,0,3,2,8,0,1.167,1.213,1
68,0.0,0,18.725,0,0.0,0,0,1318,0,A16500100000,0,0,0,2004,0,4,0.0,0.0,0,0,6,0,0,0.0,0.0,0
8,0.0,0,2.854,0,0.0,0,0,1476,0,['3606❤️' '3606🙏' '3606💯' '3606💀' '3606😤' '3606❤️'],0,0,1,2004,0,5,0.0,0.286,2,0,6,0,0,0.454,0.0,0
0,0.0,800,2.03,0,6.855,0,1,1157,0,143P208,0,0,0,2004,0,4,0.0,0.0,0,3,2,0,0,0.0,6.373,0
301,0.0,0,1.181,1,0.0,0,0,2114,0,07037Q031100,0,0,1,2004,1,3,0.0,0.24,3,0,1,0,0,1.7,5.856,0
134,0.0,0000NONE,2.472,1,0.0,0,0,435,0,7.40706E+11,0,0,1,2004,1,4,0.0,0.0,2,9,6,0,0,0.0,0.0,0
166,0.0,_US0083_,1.055,0,0.0,1,0,4062,0,3306001000,0,0,0,2004,0,0,0.0,0.25,5,2,2,4,0,2.804,306.895,1
